Make Id,Make,Make Model,Model,Trim Description,Engine Id,Engine Fuel Type,Engine Cylinders,Engine Size,Engine Horsepower Hp,Engine Rpm,Engine Drive Type,Engine Transmission,Body Id,Body Type,Body Doors,Body Seats
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,ES 4dr SUV (1.5L 4cyl Turbo CVT),8376,gas,I4,1.5,152,5500,front wheel drive,continuously variable-speed automatic,8376,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,ES 4dr SUV AWD (1.5L 4cyl Turbo CVT),8377,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,8377,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,LE 4dr SUV AWD (1.5L 4cyl Turbo CVT),8379,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,8379,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,LE 4dr SUV (1.5L 4cyl Turbo CVT),8378,gas,I4,1.5,152,5500,front wheel drive,continuously variable-speed automatic,8378,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SE 4dr SUV (1.5L 4cyl Turbo CVT),8382,gas,I4,1.5,152,5500,front wheel drive,continuously variable-speed automatic,8382,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SE 4dr SUV AWD (1.5L 4cyl Turbo CVT),8383,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,8383,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SEL 4dr SUV (1.5L 4cyl Turbo CVT),8384,gas,I4,1.5,152,5500,front wheel drive,continuously variable-speed automatic,8384,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SEL 4dr SUV AWD (1.5L 4cyl Turbo CVT),8385,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,8385,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SP 4dr SUV (1.5L 4cyl Turbo CVT),8380,gas,I4,1.5,152,5500,front wheel drive,continuously variable-speed automatic,8380,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SP 4dr SUV AWD (1.5L 4cyl Turbo CVT),8381,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,8381,SUV,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,ES 4dr Hatchback (1.2L 3cyl 5M),8386,gas,I3,1.2,78,6000,front wheel drive,5-speed manual,8386,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,ES 4dr Hatchback (1.2L 3cyl CVT),8387,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,8387,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,GT 4dr Hatchback (1.2L 3cyl CVT),8390,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,8390,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,LE 4dr Hatchback (1.2L 3cyl CVT),8388,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,8388,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,SE 4dr Hatchback (1.2L 3cyl CVT),8389,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,8389,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage G4,Mirage G4,ES 4dr Sedan (1.2L 3cyl 5M),8391,gas,I3,1.2,78,6000,front wheel drive,5-speed manual,8391,Sedan,4,5
18,Mitsubishi,Mitsubishi Mirage G4,Mirage G4,ES 4dr Sedan (1.2L 3cyl CVT),8392,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,8392,Sedan,4,5
18,Mitsubishi,Mitsubishi Mirage G4,Mirage G4,LE 4dr Sedan (1.2L 3cyl CVT),8393,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,8393,Sedan,4,5
18,Mitsubishi,Mitsubishi Mirage G4,Mirage G4,SE 4dr Sedan (1.2L 3cyl CVT),8394,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,8394,Sedan,4,5
18,Mitsubishi,Mitsubishi Outlander,Outlander,ES 4dr SUV AWD (2.4L 4cyl CVT),8396,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,8396,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,ES 4dr SUV (2.4L 4cyl CVT),8395,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,8395,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,GT 4dr SUV AWD (3.0L 6cyl 6A),8405,gas,V6,3,224,6250,all wheel drive,6-speed shiftable automatic,8405,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,LE 4dr SUV AWD (2.4L 4cyl CVT),8400,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,8400,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,LE 4dr SUV (2.4L 4cyl CVT),8399,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,8399,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SE 4dr SUV (2.4L 4cyl CVT),8397,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,8397,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SE 4dr SUV AWD (2.4L 4cyl CVT),8398,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,8398,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SEL 4dr SUV AWD (2.4L 4cyl CVT),8402,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,8402,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SEL 4dr SUV (2.4L 4cyl CVT),8401,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,8401,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SP 4dr SUV AWD (2.4L 4cyl CVT),8404,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,8404,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SP 4dr SUV (2.4L 4cyl CVT),8403,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,8403,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander PHEV,Outlander PHEV,GT 4dr SUV AWD (2.0L 4cyl gas/electric plug-in hybrid DD),8407,plug-in hybrid,I4,2,,,all wheel drive,1-speed direct drive,8407,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander PHEV,Outlander PHEV,SEL 4dr SUV AWD (2.0L 4cyl gas/electric plug-in hybrid DD),8406,plug-in hybrid,I4,2,,,all wheel drive,1-speed direct drive,8406,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 BE 4dr SUV (2.0L 4cyl CVT),8414,gas,I4,2,148,6000,front wheel drive,continuously variable-speed automatic,8414,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 BE 4dr SUV AWD (2.0L 4cyl CVT),8415,gas,I4,2,148,6000,all wheel drive,continuously variable-speed automatic,8415,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 ES 4dr SUV (2.0L 4cyl CVT),8408,gas,I4,2,148,6000,front wheel drive,continuously variable-speed automatic,8408,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 ES 4dr SUV AWD (2.0L 4cyl CVT),8409,gas,I4,2,148,6000,all wheel drive,continuously variable-speed automatic,8409,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 SE 4dr SUV (2.0L 4cyl CVT),8410,gas,I4,2,148,6000,front wheel drive,continuously variable-speed automatic,8410,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 SE 4dr SUV AWD (2.0L 4cyl CVT),8411,gas,I4,2,148,6000,all wheel drive,continuously variable-speed automatic,8411,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 SP 4dr SUV AWD (2.0L 4cyl CVT),8413,gas,I4,2,148,6000,all wheel drive,continuously variable-speed automatic,8413,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 SP 4dr SUV (2.0L 4cyl CVT),8412,gas,I4,2,148,6000,front wheel drive,continuously variable-speed automatic,8412,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.4 GT 4dr SUV AWD (2.4L 4cyl CVT),8417,gas,I4,2.4,168,6000,all wheel drive,continuously variable-speed automatic,8417,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.4 GT 4dr SUV (2.4L 4cyl CVT),8416,gas,I4,2.4,168,6000,front wheel drive,continuously variable-speed automatic,8416,SUV,5,5
19,Nissan,Nissan 370Z,370Z,2dr Coupe (3.7L 6cyl 6M),8418,gas,V6,3.7,332,7000,rear wheel drive,6-speed manual,8418,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,2dr Coupe (3.7L 6cyl 7A),8419,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,8419,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,NISMO 2dr Coupe (3.7L 6cyl 6M),8423,gas,V6,3.7,350,7400,rear wheel drive,6-speed manual,8423,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,NISMO 2dr Coupe (3.7L 6cyl 7A),8424,gas,V6,3.7,350,7400,rear wheel drive,7-speed shiftable automatic,8424,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Sport 2dr Coupe (3.7L 6cyl 7A),8421,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,8421,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Sport 2dr Coupe (3.7L 6cyl 6M),8420,gas,V6,3.7,332,7000,rear wheel drive,6-speed manual,8420,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Sport Touring 2dr Coupe (3.7L 6cyl 7A),8422,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,8422,Coupe,2,2
19,Nissan,Nissan Altima,Altima,2.5 Platinum 4dr Sedan AWD (2.5L 4cyl CVT),8435,gas,I4,2.5,188,6000,all wheel drive,continuously variable-speed automatic,8435,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 Platinum 4dr Sedan (2.5L 4cyl CVT),8434,gas,I4,2.5,188,6000,front wheel drive,continuously variable-speed automatic,8434,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 S 4dr Sedan AWD (2.5L 4cyl CVT),8426,gas,I4,2.5,188,6000,all wheel drive,continuously variable-speed automatic,8426,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 S 4dr Sedan (2.5L 4cyl CVT),8425,gas,I4,2.5,188,6000,front wheel drive,continuously variable-speed automatic,8425,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SL 4dr Sedan AWD (2.5L 4cyl CVT),8433,gas,I4,2.5,188,6000,all wheel drive,continuously variable-speed automatic,8433,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SL 4dr Sedan (2.5L 4cyl CVT),8432,gas,I4,2.5,188,6000,front wheel drive,continuously variable-speed automatic,8432,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SR 4dr Sedan (2.5L 4cyl CVT),8427,gas,I4,2.5,188,6000,front wheel drive,continuously variable-speed automatic,8427,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SR 4dr Sedan AWD (2.5L 4cyl CVT),8428,gas,I4,2.5,188,6000,all wheel drive,continuously variable-speed automatic,8428,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SV 4dr Sedan (2.5L 4cyl CVT),8429,gas,I4,2.5,188,6000,front wheel drive,continuously variable-speed automatic,8429,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SV 4dr Sedan AWD (2.5L 4cyl CVT),8430,gas,I4,2.5,188,6000,all wheel drive,continuously variable-speed automatic,8430,Sedan,4,5
19,Nissan,Nissan Altima,Altima,VC-T Platinum 4dr Sedan (2.0L 4cyl Turbo CVT),8436,gas,I4,2,248,5600,front wheel drive,continuously variable-speed automatic,8436,Sedan,4,5
19,Nissan,Nissan Altima,Altima,VC-T SR 4dr Sedan (2.0L 4cyl Turbo CVT),8431,gas,I4,2,248,5600,front wheel drive,continuously variable-speed automatic,8431,Sedan,4,5
19,Nissan,Nissan Armada,Armada,Platinum 4dr SUV 4WD (5.6L 8cyl 7A),8442,gas,V8,5.6,390,5800,four wheel drive,7-speed automatic,8442,SUV,5,8
19,Nissan,Nissan Armada,Armada,Platinum 4dr SUV (5.6L 8cyl 7A),8441,gas,V8,5.6,390,5800,rear wheel drive,7-speed automatic,8441,SUV,5,8
19,Nissan,Nissan Armada,Armada,SL 4dr SUV 4WD (5.6L 8cyl 7A),8440,gas,V8,5.6,390,5800,four wheel drive,7-speed automatic,8440,SUV,5,8
19,Nissan,Nissan Armada,Armada,SL 4dr SUV (5.6L 8cyl 7A),8439,gas,V8,5.6,390,5800,rear wheel drive,7-speed automatic,8439,SUV,5,8
19,Nissan,Nissan Armada,Armada,SV 4dr SUV 4WD (5.6L 8cyl 7A),8438,gas,V8,5.6,390,5800,four wheel drive,7-speed automatic,8438,SUV,5,8
19,Nissan,Nissan Armada,Armada,SV 4dr SUV (5.6L 8cyl 7A),8437,gas,V8,5.6,390,5800,rear wheel drive,7-speed automatic,8437,SUV,5,8
19,Nissan,Nissan Frontier,Frontier,PRO-4X 4dr Crew Cab 4WD 5.0 ft. SB (3.8L 6cyl 9A),8449,gas,V6,3.8,310,6400,four wheel drive,9-speed automatic,8449,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,S 4dr King Cab 6.1 ft. SB (3.8L 6cyl 9A),8443,gas,V6,3.8,310,6400,rear wheel drive,9-speed automatic,8443,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,S 4dr King Cab 4WD 6.1 ft. SB (3.8L 6cyl 9A),8444,gas,V6,3.8,310,6400,four wheel drive,9-speed automatic,8444,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,S 4dr Crew Cab 5.0 ft. SB (3.8L 6cyl 9A),8450,gas,V6,3.8,310,6400,rear wheel drive,9-speed automatic,8450,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,S 4dr Crew Cab 4WD 5.0 ft. SB (3.8L 6cyl 9A),8453,gas,V6,3.8,310,6400,four wheel drive,9-speed automatic,8453,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr King Cab 6.1 ft. SB (3.8L 6cyl 9A),8445,gas,V6,3.8,310,6400,rear wheel drive,9-speed automatic,8445,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 4WD 5.0 ft. SB (3.8L 6cyl 9A),8452,gas,V6,3.8,310,6400,four wheel drive,9-speed automatic,8452,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 6.1 ft. SB (3.8L 6cyl 9A),8451,gas,V6,3.8,310,6400,rear wheel drive,9-speed automatic,8451,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 4WD 6.1 ft. SB (3.8L 6cyl 9A),8448,gas,V6,3.8,310,6400,four wheel drive,9-speed automatic,8448,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 5.0 ft. SB (3.8L 6cyl 9A),8447,gas,V6,3.8,310,6400,rear wheel drive,9-speed automatic,8447,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr King Cab 4WD 6.1 ft. SB (3.8L 6cyl 9A),8446,gas,V6,3.8,310,6400,four wheel drive,9-speed automatic,8446,Truck (King Cab),4,4
19,Nissan,Nissan GT-R,GT-R,NISMO 2dr Coupe AWD (3.8L 6cyl Turbo 6AM),8456,gas,V6,3.8,600,6800,all wheel drive,6-speed automated manual,8456,Coupe,2,4
19,Nissan,Nissan GT-R,GT-R,Premium 2dr Coupe AWD (3.8L 6cyl Turbo 6AM),8454,gas,V6,3.8,565,6800,all wheel drive,6-speed automated manual,8454,Coupe,2,4
19,Nissan,Nissan GT-R,GT-R,Track Edition 2dr Coupe AWD (3.8L 6cyl Turbo 6AM),8455,gas,V6,3.8,600,6800,all wheel drive,6-speed automated manual,8455,Coupe,2,4
19,Nissan,Nissan Kicks,Kicks,S 4dr Hatchback (1.6L 4cyl CVT),8457,gas,I4,1.6,122,6300,front wheel drive,continuously variable-speed automatic,8457,Hatchback,5,5
19,Nissan,Nissan Kicks,Kicks,SR 4dr Hatchback (1.6L 4cyl CVT),8459,gas,I4,1.6,122,6300,front wheel drive,continuously variable-speed automatic,8459,Hatchback,5,5
19,Nissan,Nissan Kicks,Kicks,SV 4dr Hatchback (1.6L 4cyl CVT),8458,gas,I4,1.6,122,6300,front wheel drive,continuously variable-speed automatic,8458,Hatchback,5,5
19,Nissan,Nissan LEAF,LEAF,S 4dr Hatchback (electric DD),8460,electric,,,147,3282,front wheel drive,1-speed direct drive,8460,Hatchback,5,5
19,Nissan,Nissan LEAF,LEAF,S PLUS 4dr Hatchback (electric DD),8462,electric,,,214,,front wheel drive,1-speed direct drive,8462,Hatchback,5,5
19,Nissan,Nissan LEAF,LEAF,SL PLUS 4dr Hatchback (electric DD),8464,electric,,,214,,front wheel drive,1-speed direct drive,8464,Hatchback,5,5
19,Nissan,Nissan LEAF,LEAF,SV 4dr Hatchback (electric DD),8461,electric,,,147,3282,front wheel drive,1-speed direct drive,8461,Hatchback,5,5
19,Nissan,Nissan LEAF,LEAF,SV PLUS 4dr Hatchback (electric DD),8463,electric,,,214,,front wheel drive,1-speed direct drive,8463,Hatchback,5,5
19,Nissan,Nissan Maxima,Maxima,3.5 S 4dr Sedan (3.5L 6cyl CVT),8465,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,8465,Sedan,4,5
19,Nissan,Nissan Maxima,Maxima,3.5 SL 4dr Sedan (3.5L 6cyl CVT),8467,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,8467,Sedan,4,5
19,Nissan,Nissan Maxima,Maxima,3.5 SR 4dr Sedan (3.5L 6cyl CVT),8468,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,8468,Sedan,4,5
19,Nissan,Nissan Maxima,Maxima,3.5 SV 4dr Sedan (3.5L 6cyl CVT),8466,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,8466,Sedan,4,5
19,Nissan,Nissan Maxima,Maxima,Platinum 4dr Sedan (3.5L 6cyl CVT),8469,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,8469,Sedan,4,5
19,Nissan,Nissan Murano,Murano,Platinum 4dr SUV (3.5L 6cyl CVT),8476,gas,V6,3.5,260,6000,front wheel drive,continuously variable-speed automatic,8476,SUV,5,5
19,Nissan,Nissan Murano,Murano,Platinum 4dr SUV AWD (3.5L 6cyl CVT),8477,gas,V6,3.5,260,6000,all wheel drive,continuously variable-speed automatic,8477,SUV,5,5
19,Nissan,Nissan Murano,Murano,S 4dr SUV (3.5L 6cyl CVT),8470,gas,V6,3.5,260,6000,front wheel drive,continuously variable-speed automatic,8470,SUV,5,5
19,Nissan,Nissan Murano,Murano,S 4dr SUV AWD (3.5L 6cyl CVT),8471,gas,V6,3.5,260,6000,all wheel drive,continuously variable-speed automatic,8471,SUV,5,5
19,Nissan,Nissan Murano,Murano,SL 4dr SUV (3.5L 6cyl CVT),8474,gas,V6,3.5,260,6000,front wheel drive,continuously variable-speed automatic,8474,SUV,5,5
19,Nissan,Nissan Murano,Murano,SL 4dr SUV AWD (3.5L 6cyl CVT),8475,gas,V6,3.5,260,6000,all wheel drive,continuously variable-speed automatic,8475,SUV,5,5
19,Nissan,Nissan Murano,Murano,SV 4dr SUV (3.5L 6cyl CVT),8472,gas,V6,3.5,260,6000,front wheel drive,continuously variable-speed automatic,8472,SUV,5,5
19,Nissan,Nissan Murano,Murano,SV 4dr SUV AWD (3.5L 6cyl CVT),8473,gas,V6,3.5,260,6000,all wheel drive,continuously variable-speed automatic,8473,SUV,5,5
19,Nissan,Nissan NV Cargo,NV Cargo,1500 S 3dr Van (4.0L 6cyl 5A),8478,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,8478,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,1500 SV 3dr Van (4.0L 6cyl 5A),8481,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,8481,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 S 3dr Van (4.0L 6cyl 5A),8479,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,8479,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 S 3dr Van w/High Roof (4.0L 6cyl 5A),8480,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,8480,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SV 3dr Van w/High Roof (5.6L 8cyl 7A),8485,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,8485,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SV 3dr Van (4.0L 6cyl 5A),8482,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,8482,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SV 3dr Van (5.6L 8cyl 7A),8483,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,8483,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SV 3dr Van w/High Roof (4.0L 6cyl 5A),8484,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,8484,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,3500 S 3dr Van w/High Roof (5.6L 8cyl 7A),8487,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,8487,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,3500 S 3dr Van (5.6L 8cyl 7A),8486,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,8486,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,3500 SL 3dr Van (5.6L 8cyl 7A),8490,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,8490,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,3500 SL 3dr Van w/High Roof (5.6L 8cyl 7A),8491,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,8491,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,3500 SV 3dr Van (5.6L 8cyl 7A),8488,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,8488,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,3500 SV 3dr Van w/High Roof (5.6L 8cyl 7A),8489,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,8489,Van,4,2
19,Nissan,Nissan NV Passenger,NV Passenger,3500 S 3dr Van (4.0L 6cyl 5A),8492,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,8492,Van,4,12
19,Nissan,Nissan NV Passenger,NV Passenger,3500 SL 3dr Van (5.6L 8cyl 7A),8494,gas,V8,5.6,375,5800,rear wheel drive,7-speed shiftable automatic,8494,Van,4,12
19,Nissan,Nissan NV Passenger,NV Passenger,3500 SV 3dr Van (4.0L 6cyl 5A),8493,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,8493,Van,4,12
19,Nissan,Nissan NV200,NV200,S 4dr Minivan (2.0L 4cyl CVT),8495,gas,I4,2,131,5600,front wheel drive,continuously variable-speed automatic,8495,Minivan,5,2
19,Nissan,Nissan NV200,NV200,SV 4dr Minivan (2.0L 4cyl CVT),8496,gas,I4,2,131,5600,front wheel drive,continuously variable-speed automatic,8496,Minivan,5,2
19,Nissan,Nissan Pathfinder,Pathfinder,Platinum 4dr SUV 4WD (3.5L 6cyl CVT),8504,gas,V6,3.5,284,6400,four wheel drive,continuously variable-speed automatic,8504,SUV,5,7
19,Nissan,Nissan Pathfinder,Pathfinder,Platinum 4dr SUV (3.5L 6cyl CVT),8503,gas,V6,3.5,284,6400,front wheel drive,continuously variable-speed automatic,8503,SUV,5,7
19,Nissan,Nissan Pathfinder,Pathfinder,S 4dr SUV 4WD (3.5L 6cyl CVT),8498,gas,V6,3.5,284,6400,four wheel drive,continuously variable-speed automatic,8498,SUV,5,7
19,Nissan,Nissan Pathfinder,Pathfinder,S 4dr SUV (3.5L 6cyl CVT),8497,gas,V6,3.5,284,6400,front wheel drive,continuously variable-speed automatic,8497,SUV,5,7
19,Nissan,Nissan Pathfinder,Pathfinder,SL 4dr SUV (3.5L 6cyl CVT),8501,gas,V6,3.5,284,6400,front wheel drive,continuously variable-speed automatic,8501,SUV,5,7
19,Nissan,Nissan Pathfinder,Pathfinder,SL 4dr SUV 4WD (3.5L 6cyl CVT),8502,gas,V6,3.5,284,6400,four wheel drive,continuously variable-speed automatic,8502,SUV,5,7
19,Nissan,Nissan Pathfinder,Pathfinder,SV 4dr SUV (3.5L 6cyl CVT),8499,gas,V6,3.5,284,6400,front wheel drive,continuously variable-speed automatic,8499,SUV,5,7
19,Nissan,Nissan Pathfinder,Pathfinder,SV 4dr SUV 4WD (3.5L 6cyl CVT),8500,gas,V6,3.5,284,6400,four wheel drive,continuously variable-speed automatic,8500,SUV,5,7
19,Nissan,Nissan Rogue,Rogue,S 4dr SUV (2.5L 4cyl CVT),8505,gas,I4,2.5,170,6000,front wheel drive,continuously variable-speed automatic,8505,SUV,5,5
19,Nissan,Nissan Rogue,Rogue,S 4dr SUV AWD (2.5L 4cyl CVT),8506,gas,I4,2.5,170,6000,all wheel drive,continuously variable-speed automatic,8506,SUV,5,5
19,Nissan,Nissan Rogue,Rogue,SL 4dr SUV (2.5L 4cyl CVT),8509,gas,I4,2.5,170,6000,front wheel drive,continuously variable-speed automatic,8509,SUV,5,5
19,Nissan,Nissan Rogue,Rogue,SL 4dr SUV AWD (2.5L 4cyl CVT),8510,gas,I4,2.5,170,6000,all wheel drive,continuously variable-speed automatic,8510,SUV,5,5
19,Nissan,Nissan Rogue,Rogue,SV 4dr SUV (2.5L 4cyl CVT),8507,gas,I4,2.5,170,6000,front wheel drive,continuously variable-speed automatic,8507,SUV,5,5
19,Nissan,Nissan Rogue,Rogue,SV 4dr SUV AWD (2.5L 4cyl CVT),8508,gas,I4,2.5,170,6000,all wheel drive,continuously variable-speed automatic,8508,SUV,5,5
19,Nissan,Nissan Rogue Sport,Rogue Sport,S 4dr SUV (2.0L 4cyl CVT),8511,gas,I4,2,141,6000,front wheel drive,continuously variable-speed automatic,8511,SUV,5,5
19,Nissan,Nissan Rogue Sport,Rogue Sport,S 4dr SUV AWD (2.0L 4cyl CVT),8512,gas,I4,2,141,6000,all wheel drive,continuously variable-speed automatic,8512,SUV,5,5
19,Nissan,Nissan Rogue Sport,Rogue Sport,SL 4dr SUV AWD (2.0L 4cyl CVT),8516,gas,I4,2,141,6000,all wheel drive,continuously variable-speed automatic,8516,SUV,5,5
19,Nissan,Nissan Rogue Sport,Rogue Sport,SL 4dr SUV (2.0L 4cyl CVT),8515,gas,I4,2,141,6000,front wheel drive,continuously variable-speed automatic,8515,SUV,5,5
19,Nissan,Nissan Rogue Sport,Rogue Sport,SV 4dr SUV AWD (2.0L 4cyl CVT),8514,gas,I4,2,141,6000,all wheel drive,continuously variable-speed automatic,8514,SUV,5,5
